Store,TotalSales,AvgDailySales,MedianDailySales,StdDailySales,AvgCustomers,AvgBasketSize,DaysOpen,StoreType,Assortment,StabilityCV,Growth_2013_2014_Pct,Growth_2014_2015_Pct,RankWithinType,RankOverall
559,4588710,5882.961538461538,5790.5,2334.112502512531,750.2782051282052,7.685307748681576,780,d,a,0.3967580762261669,2.3795494745544588,0.6949594703417414,218,666
560,10168806,13612.859437751003,13322.0,3287.759871224236,1640.2771084337348,8.229978901674347,747,c,c,0.2415186821151376,17.19897903947408,7.770685511054055,3,31
561,5385871,6913.826700898588,6633.0,1807.524028222679,682.9152759948652,10.0383277571086,779,d,a,0.2614361201717358,-1.6100082854449815,2.2188842978348453,132,455
562,16927322,17969.55626326964,18029.5,2931.927598644981,3105.0530785562632,5.763595756204975,942,b,c,0.1631608235445378,0.6062334152383012,0.4816450240862038,2,3
563,4278470,5513.492268041237,5285.0,1322.8647066870458,702.6237113402062,7.809502992350132,776,a,a,0.2399322684018229,2.4761683742397027,-12.86348755170926,388,745
564,4306402,5528.115532734275,5366.0,1200.137119202201,488.6341463414634,11.248566765191114,779,d,c,0.2170969676910131,6.352667493013499,9.654065899663458,237,733
565,5169769,6636.4172015404365,6185.0,1798.8165380450405,792.3170731707318,8.271206183872618,779,a,c,0.2710523590390763,4.646895429131932,4.590921576407085,264,504
566,3845237,4904.639030612245,4746.5,1273.7852144188632,544.843112244898,8.917382664202686,784,a,a,0.2597102878455577,12.967572333664911,16.58837754261318,448,865
567,4083132,5241.504492939666,4970.0,1607.510934501776,671.4197689345315,7.68993521109432,779,c,a,0.3066888403257312,3.697134712608415,-4.901246005745572,110,799
568,3809325,4877.496798975672,4721.0,1158.2113128363278,413.90012804097313,11.700377484531014,781,d,c,0.2374601892264829,14.378518677444507,10.642407948787849,284,873
569,3543332,4519.556122448979,4597.0,942.6132525976312,652.8520408163265,6.950163296505671,784,a,a,0.208563236534579,-0.1835934483366579,1.353736002491259,495,949
570,3533080,4535.404364569961,4193.0,1545.2516053833417,661.790757381258,6.734872856347,779,a,a,0.3407086736200774,-10.330598691278444,-5.832628044991856,499,954
571,4815991,7742.750803858521,7484.5,1857.762920785741,575.6382636655949,13.363483123148823,622,d,a,0.2399357757788025,-48.51885190332915,29.969610753389063,189,601
572,5345670,6888.75,6515.0,1742.020634483916,571.5154639175257,11.923541850595104,776,d,c,0.25287906143842,1.2980575109091703,0.9653750692807924,138,467
573,2472309,3974.773311897106,3648.0,1097.2590892383744,335.40514469453376,11.71798750182452,622,a,a,0.2760557654833068,-51.71498813717261,15.880627964112426,594,1101
574,6913915,8898.217503217504,8559.0,2101.9205265176747,666.5740025740025,13.225852584165615,777,d,a,0.2362181555752758,2.267543235424621,3.1656629849228333,32,165
575,3343994,5367.566613162119,4613.0,2472.7285919986007,492.9566613162119,10.555708992838513,623,a,a,0.4606796282574454,-48.05188496229692,18.9633915256156,522,992
576,5474294,6982.517857142857,6643.5,1988.431399389136,965.0701530612243,7.13169130967858,784,c,a,0.2847728341081211,1.174807424922645,11.37164822958736,61,426
577,3883479,4953.417091836735,4747.0,1184.5693574972906,583.3762755102041,8.44974704261246,784,a,c,0.2391418561238198,-1.664602210806953,-3.4277841257375457,441,855
578,7356117,8164.39178690344,8021.0,2314.6488859482256,773.6392896781354,10.495711520253993,901,d,a,0.2835053665186879,2.996353346621629,5.702072114567736,23,121
579,6461297,8294.347881899872,8044.0,2176.9717601825705,911.4017971758664,9.002592630001558,779,c,a,0.2624644868022971,1.2544014780740746,-7.49892478627178,31,230
580,7994967,10197.66198979592,9737.5,2314.114111679444,1602.7474489795918,6.337995484756403,784,a,c,0.226925947731452,-6.280491459028162,-1.8143514847383808,47,77
581,4154967,5333.718870346598,4992.0,2053.939105134267,587.6469833119384,8.874428412365884,779,a,a,0.3850857450611747,-0.6555161635934987,-1.9847934549557216,407,778
582,5492051,7023.083120204604,6570.5,1994.3123363071095,863.3184143222506,8.046213483091762,782,a,a,0.2839653613908829,1.3332301421458608,-1.9223175723566903,228,420
583,3363288,4311.907692307693,4199.0,1275.2029108611948,449.0807692307693,9.49158188669172,780,a,a,0.2957398446019882,0.9199463872304132,1.2120928866158347,517,985
584,3697954,4734.89628681178,4617.0,1123.7687613443309,433.4340588988477,10.824193973399757,781,d,a,0.2373375662893379,4.941563376221797,9.235589158571244,298,907
585,4449323,5675.156887755102,5401.0,1596.2047347304783,862.9987244897959,6.502484949242042,784,d,c,0.2812617811807988,-14.015640793411578,-11.09885103293136,229,702
586,11742401,15131.960051546392,14930.0,3539.497635533954,2361.4149484536083,6.390796176220339,776,a,c,0.2339087351193634,6.469320429049221,4.637121412962122,9,15
587,6020227,9663.285714285714,9323.0,2435.392361986322,685.6886035313001,13.968439474741867,623,d,c,0.2520252876706275,-48.083521778951,31.353026306986443,76,290
588,4825215,6154.610969387755,5954.5,1436.5555176291414,661.1466836734694,9.248351680856407,784,d,c,0.2334112626735278,4.6687063793887695,5.680361117863799,188,597
589,3537175,4672.622192866578,4341.0,2113.234629144077,493.8678996036988,9.080062664485643,757,a,c,0.4522588263973556,48.336392993220656,6.245284542528524,497,952
590,3872700,4984.169884169884,4824.0,1204.2023451698162,391.5997425997426,12.645936179643812,777,d,c,0.2416053973189111,9.664207631283697,1.520444123900021,280,858
591,4429448,5700.705276705276,5584.0,1295.7638263573922,498.7220077220077,11.402000881498893,777,a,c,0.227298862765675,-0.8682247771100567,2.8728678133631496,365,707
592,3465390,4448.510911424904,4391.0,1280.991919976591,570.01026957638,7.74007335007485,779,a,a,0.2879597117962955,-1.0652085474556892,2.7402199387056068,505,965
593,7454238,9507.956632653062,9053.0,2345.560611131666,1231.766581632653,7.674936169629011,784,a,c,0.246694500380485,0.6555122099765879,1.2491169758843494,65,108
594,3258199,4155.866071428572,4215.0,1140.9033843788998,456.67602040816325,9.083528212557882,784,a,a,0.2745284291576596,3.1541961034438994,4.970807420004883,535,1012
595,11774982,15019.109693877552,14504.5,3370.175798850107,1763.4132653061224,8.442892983247637,784,c,c,0.2243925151052022,-1.7809409674389276,8.49734425905815,2,14
596,3532562,4505.818877551021,4363.0,948.0123929387902,698.3864795918367,6.418072766725261,784,c,a,0.210397359215213,2.668870334843477,11.893252173726012,131,955
597,3957495,5080.224646983312,4918.0,1090.7795894258115,727.5250320924262,6.941225304726545,779,a,a,0.2147108967068075,6.2179236385112295,3.824030025633297,433,835
598,3665006,5892.292604501608,5830.0,1060.4832860130384,728.6012861736334,8.09511598526672,622,c,a,0.179978042027792,-54.50048596848461,23.033910141628542,126,920
599,7659466,9769.727040816326,9638.0,2114.3910619113467,875.5637755102041,11.10093665751116,784,d,c,0.2164227365900567,0.8767644519645044,2.230318818131681,17,96
600,5485348,6996.617346938776,6723.0,1775.0220581091517,619.2538265306123,11.189303551904985,784,d,c,0.2536971753765804,7.513409811675345,8.598499677116061,122,422
601,3807976,4875.769526248399,4759.0,1164.5528802576175,394.29065300896286,12.27614361436296,781,d,a,0.2388449400629624,2.941499263848653,2.603089705984931,286,875
602,4920431,6300.167733674776,6011.0,1495.2369116060986,614.1971830985915,10.176467337195838,781,a,a,0.2373328734747754,5.434875910394277,2.9957771568600853,300,573
603,5297052,6933.314136125655,6443.5,1908.0960381926163,945.6348167539268,7.238515127672952,764,a,a,0.2752069213553423,12.535559335272517,10.572693529363727,253,477
604,4953601,7963.988745980708,7616.5,1963.05995198171,591.7636655948553,13.349972565126912,622,d,a,0.2464920549984998,-51.96031389537842,7.613726211039991,174,563
605,5466800,7026.735218508998,6748.5,1858.3795405333956,508.7146529562982,13.661201723406204,778,d,a,0.2644726864957528,8.190755688910272,4.432244003057503,124,431
606,4577941,5839.210459183673,5672.0,1457.256193898037,620.8214285714286,9.357434729500724,784,a,a,0.2495639100670063,-1.646345181953425,2.925724628653044,343,669
607,3051294,3901.910485933504,3600.0,1879.5669801712536,414.07544757033247,9.181476871673144,782,a,a,0.481704279723265,1.9202329722948903,-3.666873652638485,549,1038
608,7275038,9326.971794871795,8931.5,3423.9732824597318,942.5756410256412,9.772724471918606,780,a,c,0.3671044962677295,5.990640155475612,5.78197680221996,77,130
609,3636230,4638.048469387755,4680.5,1140.2676536853437,504.6198979591837,9.1782997572249,784,a,a,0.2458507411492973,1.2631849718417123,6.456662174792704,481,925
610,3269954,4197.630295250321,3916.0,1314.8892275106043,520.3992297817715,7.951688615501225,779,a,a,0.313245601690654,0.4736124529645073,2.918962575423876,533,1008
611,3602813,5792.303858520901,5652.0,964.7027055512024,490.524115755627,11.768810122571187,622,a,a,0.1665490501041402,-52.71210404645488,25.356311888540912,485,929
612,4246423,6816.088282504013,6703.0,1797.4762595843176,424.1781701444623,15.918959838385192,623,d,c,0.2637108243152012,-51.52817278261568,17.57094929462461,243,752
613,5261587,6728.372122762148,6390.0,1643.824901152651,1000.8503836317136,6.6672824627169405,782,c,a,0.2443124237423752,0.1748888939712966,-0.3711061410428985,68,482
614,5140680,6590.615384615385,6363.0,1532.9658621610597,941.1858974358976,6.987759261831614,780,a,a,0.2325982890367862,4.04634336218345,-0.6346921070881423,269,515
615,7585401,9712.421254801537,9315.0,2304.2282707229624,1240.1075544174137,7.759556440653553,781,d,a,0.2372455034921204,-1.7774834507858333,-1.4145844475185168,18,98
616,6611772,8487.512195121952,8234.0,2107.280004232769,830.421052631579,10.12701757789121,779,a,c,0.2482800561328078,-1.439226386797315,0.251224116431439,121,205
617,4960149,6359.165384615385,6356.5,2138.6362082893247,574.6948717948718,10.971293822931878,780,a,c,0.3363076880282574,3.7347962342182655,5.386064993959024,294,561
618,5334682,6830.578745198463,6679.0,1603.1136956045366,505.5672215108835,13.406222858179516,781,d,c,0.2346966128941037,7.678379797351496,8.723818752416179,141,470
619,2676841,4303.602893890676,4072.5,1506.8665149589906,428.88263665594855,9.88532279340008,622,a,a,0.3501406965540695,-50.76275833129896,20.934225908548,581,1083
620,4835283,7773.766881028939,7664.0,1457.4945376263142,709.3585209003215,10.899963219839089,622,d,c,0.1874888403436918,-49.273415491532106,31.68269503646735,184,590
621,4608739,5916.224646983312,5633.0,1429.644307286172,806.4967907573813,7.272009376795129,779,a,a,0.241648076702961,3.240198253882319,4.201760150702909,337,656
622,3385282,4317.961734693878,4253.5,1151.4802427709085,430.0,9.958830874840398,784,a,c,0.2666721739377671,2.867268116217493,4.176786883117586,516,982
623,5473895,7127.467447916667,6988.5,2161.28931629186,832.2096354166666,8.467262245277876,768,a,a,0.303233838959671,-6.71449432937398,6.119618882633175,230,427
624,5467853,7019.06675224647,6858.0,2022.624429850325,682.8831835686777,10.174551801075433,779,a,c,0.2881614467055722,-0.5745107582629714,3.0431945691249984,232,430
625,4907852,6300.195121951219,5966.0,1745.0201722235684,616.8536585365854,10.095883429568378,779,a,a,0.2769787504110066,2.383911543488975,3.6389450397866314,301,575
626,7318373,9382.529487179489,8958.0,2686.281288486969,829.624358974359,11.16898239865504,780,c,c,0.286306724871749,-0.9227164520027994,3.139646930639442,19,123
627,4679168,5991.252240717029,5899.0,1543.6546674845688,615.617157490397,9.62503532012477,781,c,c,0.2576514233524952,12.884775134761492,9.756867490480545,88,636
628,4885169,6231.0829081632655,5933.0,1917.55755460886,762.9387755102041,8.044347445943052,784,a,c,0.3077406580638963,0.9437276817559468,1.9501755442606576,304,582
629,4760004,7652.739549839228,7445.5,1908.7502473963712,678.6382636655949,11.212147422736717,622,d,a,0.2494205160080838,-52.034728108581085,-9.062829092282197,196,616
630,5403029,6935.852374839538,6812.0,2617.205663168296,793.5763799743261,8.638915185216788,779,a,a,0.3773444879914771,4.671316846332699,-5.5582650206597854,245,451
631,4233841,5400.307397959184,5160.5,1225.1114156422768,638.4413265306123,8.384017146948615,784,d,c,0.2268595702728433,7.735147118643193,9.332495908364663,245,756
632,5510559,7028.774234693878,6899.0,1376.217670529938,903.6135204081633,7.726806648523522,784,a,a,0.1957976774580349,2.418843201623986,9.322953111212238,223,410
633,4482889,7207.2170418006435,7062.5,1450.9548090167896,549.7797427652733,13.083761121326662,622,d,a,0.2013197050403083,-49.9871484371891,19.704035991979318,224,690
634,5236366,6713.289743589744,6358.0,2506.8350637025164,651.2025641025641,10.114050836085488,780,d,a,0.373413804475845,6.854907933488473,3.708467087419423,151,489
635,4609211,5909.244871794872,5718.5,2571.721901404516,596.7166666666667,9.727438284917774,780,a,a,0.4352031363058715,3.604268604927975,1.7552693699786193,336,655
636,3692957,5927.699839486357,5256.0,2333.6874568144776,714.8218298555378,8.045728377387903,623,c,a,0.393691907486445,-50.30577052441376,27.50350316881501,123,908
637,5415918,8707.263665594855,8388.5,1884.0743002906893,693.0643086816721,12.47727077822869,622,d,c,0.2163796081810708,-50.17658861837842,21.17210838516695,128,448
638,3713936,6009.605177993528,5937.0,1202.806993644524,507.7135922330097,11.789016127014932,618,d,a,0.2001474236692058,-49.24278389805515,22.0115262850296,297,903
639,3688329,4734.697047496791,4530.0,1509.053892686541,485.98331193838254,9.620627296880755,779,a,a,0.3187223760143998,-1.5255805417088115,-5.004508457866958,473,911
640,8984969,11533.978177150191,11198.0,2649.288845894932,879.5083440308088,12.99987526002951,779,d,c,0.2296942828575315,4.4135384549585925,5.978475090401193,3,44
641,4490386,5764.295250320924,5448.0,1911.6306126159732,538.0641848523749,10.578515912157249,779,a,c,0.3316330148962346,0.8442040610010662,-3.097683358177663,353,687
642,2845461,3652.7098844672655,3522.0,786.5386231451618,479.8818998716303,7.558953115860703,779,c,c,0.2153301652808037,-0.3775179934253399,2.0229670289375634,142,1064
643,6267634,7994.431122448979,7620.0,2103.342751034108,1020.2436224489796,7.752581344050711,784,a,a,0.263100991029588,1.055597727419853,1.038183636082436,145,251
644,5537010,9353.057432432432,9115.5,2688.0743552782787,1029.5135135135135,8.9796790369214,592,c,a,0.2874006039947085,-50.67681747898214,12.818172743736364,56,400
645,8337410,10730.2574002574,10264.0,2748.233106822076,1327.2921492921494,7.998905088850749,777,a,a,0.2561199609951715,-4.829107106025753,3.664012255193271,41,63
646,3126126,5025.926045016077,4828.5,982.8195371017872,706.4083601286173,7.080009435702216,622,a,a,0.1955499401103191,-50.73150898554368,21.33660530809135,543,1027
647,4527267,5774.5752551020405,5499.0,1561.4052098424193,677.4910714285714,8.419823464849292,784,a,c,0.2703930836233995,2.895412530453015,4.683389162482005,347,678
648,5154013,6573.996173469388,6423.5,1439.6977417046176,609.8214285714286,10.7067604431549,784,d,a,0.2189988712671893,4.026527953872243,-0.3637495882120705,158,508
649,2873358,3683.792307692308,3632.5,1457.8162332414342,386.6782051282052,9.34600277081551,780,a,a,0.3957379003689477,3.2626676390968097,1.6990378696871784,566,1061
650,3975207,6391.008038585209,6358.0,1114.5757950152274,663.8247588424438,9.587099950845182,622,a,a,0.1743974954007354,-51.34900135139782,20.13239771141711,431,833
651,5932759,7615.865211810013,7389.0,1585.892901222564,948.4197689345316,7.9807783765100915,779,a,a,0.2082354213364098,0.7141329331301929,3.522812191896392,173,309
652,5190629,6637.632992327366,6248.0,2201.5477426311363,681.0153452685422,9.549916326310807,782,a,a,0.3316766300842438,4.530911470174911,6.945317742540566,261,501
653,4608178,5915.504492939666,5678.0,1519.7617467914613,500.17971758664953,11.73131362205098,779,d,c,0.2569116038379048,2.515691133764254,0.8572856688959324,213,657
654,5050619,6475.152564102564,6297.0,2451.650517064774,684.1833333333333,9.343638279845948,780,c,a,0.3786243633325982,6.343887065431286,5.27195340977927,77,544
655,6256703,8031.711168164314,7566.0,2492.497452900554,687.4467265725289,11.497587188078828,779,d,c,0.3103320576043855,26.149004708416385,3.471661813330006,60,255
656,2534495,3245.192061459667,3141.0,690.2984389812682,379.1664532650448,8.503325376386751,781,d,a,0.2127142017815661,6.7988434005044205,1.84742541682156,343,1095
657,4698459,6054.715206185567,5585.5,2046.2991677536104,766.1546391752578,7.755671182878868,776,c,c,0.3379678643948583,15.814763747156055,2.907637945394626,87,634
658,4719829,6058.83055198973,5776.0,1804.008630341213,598.6264441591784,9.985142879316305,779,d,c,0.2977486521303641,-3.508185660790785,-3.308594735919326,202,627
659,4407938,5643.966709346991,5391.0,1698.3720746698934,685.0717029449423,8.162741707358556,781,d,a,0.3009181595379034,-1.342755817389356,-2.0028857905471966,232,711
660,2871525,4616.599678456591,4397.0,1569.4269646258083,497.46945337620576,9.142780606594494,622,a,a,0.3399530117262614,-50.87329503190332,33.420479170217426,567,1062
661,5503903,7157.221066319896,7063.0,1465.5825200039235,589.0884265279584,12.05565781684428,769,d,c,0.2047697711756579,3.481936493818547,5.556975066968885,117,412
662,6616587,8439.524234693878,7851.0,2678.178649396584,771.3456632653061,10.735780446560153,784,d,a,0.3173376336058034,-3.1322675619259197,4.790715960628484,46,203
663,3623173,4786.225891677676,4841.0,1627.9322914256288,652.9260237780713,7.208467450698366,757,a,c,0.3401285957389285,58.64386352893679,16.59316036540236,484,928
664,3858158,4946.3564102564105,4641.5,1521.6704071116276,602.4089743589743,8.07135542343216,780,d,c,0.3076346063450666,8.416776619653758,7.908092195683666,282,864
665,6360621,8207.252903225806,7788.0,2539.275454258193,1259.189677419355,6.416973524197633,775,a,a,0.3093940791394581,-0.2642402174984128,-1.165599516044981,140,239
666,5451906,7016.610038610039,6986.0,2066.727750925478,654.8378378378378,10.573226821571534,777,c,c,0.2945478998480709,5.733690783001363,4.7888774459320285,64,435
667,6879831,8786.501915708812,8375.0,2226.777209638318,793.330779054917,10.94564421900975,783,d,c,0.2534315966695697,3.562446955012505,-1.1586709411559637,34,170
668,7009629,8940.853316326531,8594.0,1995.5078517446827,1156.7295918367347,7.657482660580686,784,c,a,0.2231898657928731,2.422374696042949,4.56293583514438,22,158
669,2807854,4514.234726688103,4406.0,988.795232819975,393.92122186495175,11.410198383537711,622,d,a,0.2190393926514785,-49.98225351426117,27.640585289195545,341,1072
670,4092358,6589.94847020934,6242.0,1557.3806754638197,700.5958132045089,9.31751040919896,621,a,a,0.2363266848753291,-50.78182369146287,21.71613974977937,415,794
671,3691881,5935.5,5727.5,1357.1296765369175,593.8569131832797,9.923775307930468,622,a,c,0.2286462263561481,-49.252690838553306,42.43393171753726,472,910
672,6892942,8837.105128205128,8588.5,2107.6241542512803,1389.2141025641026,6.332927194025764,780,c,a,0.2384971236252965,-1.5980097538148823,-1.238116860499976,23,169
673,5536916,7126.018018018018,6717.0,1893.1160669578355,582.7335907335907,12.083788304921136,777,d,c,0.2656625428354409,16.863190682924436,10.415424861250717,113,401
674,6112239,8193.349865951743,7811.5,2723.646739574221,1014.1219839142092,7.977697132229495,746,a,a,0.332421632681963,4.703222528760088,-15.35952906833706,154,276
675,3341266,4278.189500640205,4153.0,1579.8426812112652,448.3713188220231,9.450375830149186,781,a,a,0.3692783316341764,-13.003333074086454,-6.899444937494895,523,993
676,7057092,7687.464052287582,7395.0,2397.414441581638,1687.5936819172114,4.49531646414054,918,b,b,0.3118602474463906,36.764469511090766,16.572531675071613,11,152
677,4938047,7938.98231511254,7657.5,2024.709048820585,637.6736334405144,12.341461323864374,622,d,a,0.2550338278202706,-50.52355112662135,0.546419124098543,175,564
678,5686651,7299.937098844673,6825.0,2104.290366349145,825.3196405648267,8.744373526727983,779,c,a,0.2882614381269369,4.388610930288863,7.144339561878726,49,358
679,7796037,9943.92474489796,9589.5,2153.785170962133,1061.4183673469388,9.315130983221623,784,a,a,0.2165930682517685,2.9668180875169403,2.172463270214013,53,88
680,4080960,5205.306122448979,4984.5,1322.5959354014751,791.0191326530612,6.528777311025471,784,c,a,0.2540861006613043,0.332506341746358,3.9584244729391873,111,800
681,2731676,3561.5071707953066,3435.0,1156.0193617042903,488.9400260756193,7.19577427829347,767,a,c,0.3245871217623139,14.4915071138453,3.677395626650503,577,1078
682,10557379,11207.408704883228,11113.5,3253.524235462589,1758.842887473461,6.275581750917059,942,b,a,0.2903012035284286,-0.951857535454919,5.465611947745818,6,24
683,7171315,9147.085459183674,8796.0,2565.591607284643,878.3022959183673,10.318900692414507,784,a,a,0.280481867009211,-9.709662591896738,-5.588143316371943,87,145
684,4802690,7721.36655948553,7554.0,2302.097787433386,619.2106109324759,12.337602736502893,622,d,c,0.2981464187327448,-46.40295635131466,36.60283160514017,190,603
685,5165199,6630.550706033376,6487.0,2629.940845207232,612.4531450577664,10.613896709972725,779,a,a,0.3966398813320519,-26.655306566096364,0.2441077274765919,265,506
686,4875320,6250.410256410257,6049.5,2494.9353455207133,753.7179487179487,8.17262017450065,780,a,a,0.3991634537848093,1.4540235647497286,2.2583369885797997,307,585
687,6522150,8372.464698331194,8110.0,1796.748549277444,734.3838254172016,11.310869343249028,779,d,c,0.2146021051167374,10.544953961570007,11.316583094778176,50,219
688,2820350,3615.8333333333335,3581.0,1390.5323212711692,364.1474358974359,9.753737463378108,780,a,a,0.384567592884398,0.7172957620902064,0.6247426509175756,570,1069
689,5503014,7046.112676056338,6646.0,1905.664139592508,713.4519846350832,9.756665046869516,781,d,a,0.2704560978804975,-1.988560754046169,-7.657983493546447,118,413
690,4354600,5589.987163029525,5333.0,1382.5084425294965,792.1514762516047,6.99949678983599,779,a,a,0.2473187150898998,0.861393798370885,3.4314159776283604,372,716
691,6521018,8371.011553273427,8188.0,2073.7175040247744,621.3106546854942,13.357488837147963,779,d,c,0.2477260353575621,-1.4780037437437907,0.2939377416613848,51,220
692,5132377,6588.4172015404365,6128.0,2201.547893007331,797.0654685494223,8.144725907751198,779,a,a,0.3341542931574806,-2.6577964586136407,0.2057715865339571,271,517
693,5160800,6607.938540332906,5437.0,2807.447049766656,494.5339308578745,12.956174633962943,781,d,a,0.4248597399371722,3.27039727483892,-0.2043999510663459,157,507
694,5005559,8047.522508038585,8081.5,1565.2386837711774,776.3183279742765,10.30112780281091,622,a,c,0.1944994477750981,-51.517334182269934,27.3548334561986,293,555
695,4201243,5393.123234916559,4978.0,2139.996627513814,513.8793324775353,10.2711369645025,779,a,a,0.3968009879060224,0.8381222451220796,10.11082106527798,395,760
696,6154509,7850.139030612245,7519.0,1952.6828817256792,995.5892857142856,7.813865342045196,784,a,c,0.2487450061853728,7.54883541245035,14.255577439920645,150,271
697,8301159,10656.173299101412,10223.0,2543.4325190431628,1004.6418485237484,10.496306264856884,779,d,a,0.2386816024526965,6.2137101706516615,5.847750715745097,6,65
698,12202270,15564.119897959185,15206.0,2506.622125717423,1936.6122448979595,8.00175690644845,784,a,a,0.1610513245947237,7.438552474672805,4.126008198039871,8,12
699,6373219,8320.129242819843,8031.5,2047.6279738326905,978.2140992167102,8.423242104600064,766,a,a,0.2461053084721929,-4.420962556556171,-8.003546474222757,139,238
700,3297857,4356.482166446499,4106.0,1677.6178315208067,527.1360634081902,8.100855279701436,757,a,c,0.3850854353179203,20.09625205665846,2.9923807146248844,529,1004
701,3594522,5778.974276527331,5495.5,1706.4699763944366,629.6479099678456,9.021971866988304,622,d,a,0.2952894224370694,-48.0971118477547,18.605034324942796,302,931
702,2720610,4373.971061093248,4144.5,1155.1098430728428,347.21864951768487,12.464141301153376,622,a,a,0.2640872166136668,-54.78485502206748,23.06643523923512,578,1079
703,2563326,3290.5340179717587,3076.0,956.9375651845536,352.5571245186136,9.2300477678305,779,a,a,0.2908152779938124,-0.642266133545775,3.437175328397884,588,1092
704,8138397,10393.865900383142,10089.0,2443.7469712488446,1077.5478927203064,9.617911093165675,783,d,c,0.2351143448135849,8.169272810740342,6.108860016434255,10,72
705,6206501,7967.267008985879,7566.0,2474.755418431632,959.3324775353016,8.186908431330025,779,a,a,0.3106153484802855,3.2247848050506804,2.8735252464027075,146,263
706,3572311,5743.2652733118975,5677.5,1295.1613638856977,524.4324758842444,10.88850853116964,622,d,a,0.2255095842262624,-49.75510225663122,18.672696956870485,305,941
707,6481071,8319.731707317073,8033.0,2529.700318810665,913.95378690629,9.068801469879103,779,a,c,0.3040603240349486,5.044103631035769,5.068327590336259,134,227
708,3145529,4571.989825581395,4287.5,2070.314067029657,472.953488372093,9.311334189501098,688,c,c,0.4528256067950429,14.232956222528392,50.56710179949511,139,1023
709,7751342,9886.915816326533,10275.5,3169.211484907777,1297.7372448979593,7.627256764313824,784,a,a,0.3205460169565086,5.341748397564974,0.9063167531278608,54,89
710,2828018,4546.652733118971,4376.5,1306.102513645824,373.1864951768489,12.02603133878256,622,d,a,0.2872668290964564,-47.62077091463419,23.925205952073604,339,1067
711,4307666,6914.39165329053,6472.0,1853.0121981491936,511.3194221508828,13.358080147522443,623,d,a,0.2679935258320742,-48.42636002626408,10.843444811716974,236,731
712,3994137,6421.442122186495,6038.0,1643.0190963811417,574.676848874598,11.06825814161884,622,a,a,0.2558645028823674,-51.116775499100456,8.584804855064892,426,827
713,8349365,10718.055198973045,10398.0,2694.8029017849235,1313.7663671373557,8.08159270015677,779,a,c,0.251426480994717,-8.139543540709315,-10.135526165214406,38,59
714,3538417,4553.947232947233,4395.0,1262.6251019147549,331.1222651222651,13.610106961822575,777,d,c,0.277259493210598,20.02048932132908,18.6830165037815,308,950
715,5037090,6491.095360824742,6371.0,2560.757149862517,675.4033505154639,9.511882340063506,776,a,a,0.3945030857684324,-2.4953834753017183,-0.2211226882730815,288,546
716,3556025,5717.081993569132,5620.0,1250.3237473300285,454.3086816720257,12.500971994537815,622,d,a,0.2186996353623154,-51.73644860138865,20.86302097063677,306,944
717,4325705,5552.894736842105,5110.0,1884.5135801143747,559.421052631579,9.724107153504498,779,d,c,0.3393749871776041,7.958175610225266,3.136109687207129,234,726
718,6178736,7911.313700384123,7742.0,1759.6928738959723,855.2394366197183,9.193868430475977,781,a,a,0.222427392028524,1.311652146421613,-1.444267771187432,148,269
719,3348602,5383.604501607717,5235.0,1238.3778509090896,456.7524115755627,11.74906514240229,622,c,c,0.2300276423610371,-50.28398206506372,11.088090428197011,135,989
720,5618245,7166.128826530612,6862.0,1726.2056382357905,717.4795918367347,9.89112745131911,784,a,c,0.2408839807407579,-0.3057786991448562,3.1283343067741693,210,380
721,6015956,7673.413265306122,7480.0,1470.702519380946,756.204081632653,10.0985746476686,784,a,c,0.1916621024480002,1.5895265975133492,6.263210453464117,162,291
722,7711931,9836.646683673467,9506.0,2022.840220649576,1583.0663265306123,6.174909344237808,784,a,a,0.205643273129553,0.0940948682870496,-1.89451339090142,56,91
723,5492073,7032.10371318822,6764.0,1783.8020819123724,566.8386683738796,12.28478586741698,781,d,c,0.2536654967939361,17.91673870308828,14.307978911225025,120,419
724,5307253,6812.905006418485,6539.0,1510.5730977048438,699.1065468549423,9.696296937418738,779,d,c,0.221722319081467,7.2651783477501075,5.21856389314276,144,475
725,4505981,5747.42474489796,5516.0,1241.2027679069838,595.3571428571429,9.589871358958606,784,d,c,0.2159580721798594,0.3800225568441081,4.818535434599836,223,686
726,8617965,11048.673076923076,10555.5,3926.6450606257854,1064.5333333333333,10.234258104472593,780,a,c,0.3553951712832568,2.223478573715985,4.243031148076619,32,51
727,3537376,4529.290653008963,4431.0,1262.7839102055673,452.8335467349552,9.900547138641322,781,a,a,0.27880390263024,2.94409667507972,3.051394977625212,496,951
728,4075915,5245.70785070785,5166.0,1122.3017106576065,458.060489060489,11.384926289725936,777,d,a,0.2139466669891203,3.576414958081822,4.839843702423409,257,804
729,8217604,10548.913992297816,9885.0,2750.7958701671005,1082.3350449293966,9.639650312377956,779,c,c,0.260765788039941,6.280898639966646,5.643302457511097,9,68
730,6315412,8055.372448979592,7735.0,1892.7188405857269,984.2755102040816,8.129033619070295,784,c,a,0.2349635417323857,-16.26148687191087,0.7368841059730923,35,245
731,7177402,9249.2293814433,8653.0,2522.398462592788,950.9175257731958,9.600592586167975,776,a,a,0.2727144455573205,-1.3932946449419388,0.0107044732804453,85,141
732,5135916,5816.439411098528,5411.0,2246.6639666480105,661.4597961494903,8.731082643052371,883,a,c,0.3862610452644072,5.537793963813878,0.5037940906690386,270,516
